Status,Laptop,Brand,Model,CPU,GPU,RAM,Storage,Storage type,Screen,Touch,CPU_score,GPU_score,Final Price,id
New,Acer Predator Triton 300 SE PT314-52s-76F0,Acer,Predator,Intel Core i7-12700H,RTX 3060,16,512,SSD,14.0,0,25766,20376,28693500.0,418
New,ASUS VivoBook 15 F1500EA-EJ3108W,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,1000,SSD,15.6,0,9564,2657,10972500.0,419
New,ASUS TUF Gaming F15 FX507ZU4-LP004,Asus,TUF,Intel Core i7-12700H,RTX 4050,32,1000,SSD,15.6,0,25766,14435,28033665.0,420
New,Acer Nitro 5 AN517-55-75RS,Acer,Nitro,Intel Core i7-12700H,RTX 3060,16,512,SSD,17.3,0,25766,20376,26878500.0,421
New,Primux IoxBook 15I3A,Primux,Ioxbook,Intel Core i3-1005G1,Intel UHD Graphics,8,256,SSD,15.6,0,4864,1495,4676430.0,422
New,Lenovo Legion 5 15ACH6H-289,Lenovo,Legion,AMD Ryzen 5 5600H,RTX 3060,8,512,SSD,15.6,0,16751,20376,20666250.0,423
New,ASUS ROG Strix SCAR 15 G533ZS-HF043,Asus,ROG,Intel Core i9-12900H,RTX 3080,32,1000,SSD,15.6,0,27500,26922,57733500.0,424
New,Lenovo IdeaPad Flex 5 14ITL05,Lenovo,IdeaPad,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,14.0,1,9564,2657,13678665.0,425
New,Samsung Galaxy Book3,Samsung,Galaxy Book,Intel Core i7-1355U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,14369,2657,19288665.0,426
New,ASUS VivoBook F1605PA-MB090W,Asus,VivoBook,Intel Core i7-11370H,Intel Iris Xe Graphics,16,512,SSD,16.0,0,11646,2657,12688500.0,427
New,Lenovo V15 Gen 2 ALC,Lenovo,V15,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,512,SSD,15.6,0,9612,478,6583500.0,428
New,Lenovo IdeaPad Gaming 3 15ACH6,Lenovo,IdeaPad,AMD Ryzen 7 5800H,RTX 3060,16,1000,SSD,15.6,0,20856,20376,20938500.0,429
Refurbished,Acer Nitro 5 AN515-58-591S,Acer,Nitro,Intel Core i5-12500H,RTX 3060,16,1000,SSD,15.6,0,20660,20376,14538645.0,430
New,LG Gram 15ZD90R-G.AX75B,LG,Gram,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,512,SSD,15.0,0,18760,2657,25558500.0,431
New,HP Victus 16-e1015ns,HP,Victus,AMD Ryzen 7 6800H,RTX 3050,16,512,SSD,16.1,0,23136,12578,26878500.0,432
New,Samsung Galaxy Book3,Samsung,Galaxy Book,Intel Core i5-1335U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,14372,2657,15262170.0,433
New,LG Gram 17Z90P,LG,Gram,Intel Evo Core i7-1165G7,Intel Iris Xe Graphics,32,512,SSD,17.0,0,1034,2657,38941320.0,434
New,HP Pavilion 14-dv2012ns,HP,Pavilion,Intel Core i7-1255U,Intel Iris Xe Graphics,16,1000,SSD,14.0,0,13289,2657,23248665.0,435
New,Dell Vostro 5625,Dell,Vostro,AMD Ryzen 5 5625U,AMD Radeon Graphics,8,256,SSD,16.0,0,14837,478,13678500.0,436
New,HP Pavilion Plus 14-eh0006ns,HP,Pavilion,Intel Core i7-12700H,Intel Iris Xe Graphics,16,1000,SSD,14.0,0,25766,2657,26878500.0,437
New,MSI Stealth 17 Studio A13VH-031ES,MSI,Stealth,Intel Core i7-13700H,RTX 4080,32,1000,SSD,17.3,0,26456,34435,59383500.0,438
New,ASUS ROG Strix SCAR 17 2023 G733PZ-LL002,Asus,ROG,AMD Ryzen 9 7945HX,RTX 4080,32,1000,SSD,17.3,0,54683,34435,49483665.0,439
New,ASUS Vivobook 14 F1400EA-EK1543W,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,14.0,0,5934,1495,9058500.0,440
New,ASUS VivoBook Pro 16X OLED N7600ZE-L2109,Asus,VivoBook,Intel Core i7-12700H,RTX 3050,32,512,SSD,16.0,0,25766,12578,34468500.0,441
New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,512,SSD,13.6,0,15648,19388,30838500.0,442
New,Dell Vostro 3510,Dell,Vostro,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9564,2657,12186075.0,443
New,MSI Katana GF66 12UE-1203XES,MSI,Katana,Intel Core i5-12450H,RTX 3060,16,512,SSD,15.6,0,16401,20376,22258500.0,444
New,Acer Predator Helios 300 PH315-55-79BN,Acer,Predator,Intel Core i7-12700H,RTX 3070,32,1000,SSD,15.6,0,25766,23392,39418500.0,445
New,ASUS Vivobook 17 F712EA-AU678W,Asus,VivoBook,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,17.3,0,9564,2657,14668500.0,446
New,MSI Stealth 17 Studio A13VI-030ES,MSI,Stealth,Intel Core i7-13700H,RTX 4090,32,1000,SSD,17.3,0,26456,38262,63009705.0,447
New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,512,SSD,15.3,0,15648,19388,30178500.0,448
New,Gigabyte AORUS 5 SE4-73ES214SD,Gigabyte,Aorus,Intel Core i7-12700H,RTX 3070,16,1000,SSD,15.6,0,25766,23392,32158665.0,449
New,Primux ioxbook 15R5C,Primux,Ioxbook,AMD Ryzen 5 3450U,AMD Radeon Vega 8 Graphics,8,512,SSD,15.6,0,6699,3159,5590365.0,450
New,ASUS VivoBook 13 Slate OLED T3300KA-LQ069W,Asus,VivoBook,Intel Pentium Silver N6000,Intel UHD Graphics,8,128,SSD,13.3,1,2997,1495,12806310.0,451
New,Lenovo IdeaPad Flex 5 14ITL05,Lenovo,IdeaPad,Intel Core i7-1165G7,Intel Iris Xe Graphics,16,512,SSD,14.0,1,10011,2657,16153500.0,452
New,Apple Macbook Air,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,16,512,SSD,13.6,0,15648,19388,32488665.0,453
New,Acer Nitro 5 AN517-55-78S2,Acer,Nitro,Intel Core i7-12700H,RTX 3050,16,512,SSD,17.3,0,25766,12578,25393500.0,454
New,ASUS Chromebook CX1400CNA-EK0238,Asus,Chromebook,Intel Celeron N3350,Intel HD Graphics 500,4,32,eMMC,14.0,0,1110,1718,4933500.0,455
New,Alurin Flex Advance,Alurin,Flex Advance,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,500,SSD,15.6,0,12868,478,7573500.0,456
New,Lenovo V15 IGL,Lenovo,V15,Intel Celeron N4020,Intel UHD Graphics 600,8,256,SSD,15.6,0,1546,317,5321085.0,457
New,MSI Summit E13 Flip Evo A13MT-087ES,MSI,Summit,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,32,1000,SSD,13.4,1,18760,2657,31333500.0,458
New,Acer Extensa 15 EX215-54,Acer,Extensa,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,1495,6830835.0,459
New,Acer Predator Triton 500 SE PT516-51s-79HF,Acer,Predator,Intel Core i7-11800H,RTX 3060,16,1000,SSD,16.0,0,20086,20376,31828665.0,460
New,Lenovo IdeaPad 3 15ALC6-913,Lenovo,IdeaPad,AMD Ryzen 7 5700U,AMD Radeon Graphics,8,512,SSD,15.6,0,15676,478,12061005.0,461
New,MSI Creator M16 B13UDX-686ES,MSI,Creator,Intel Core i7-13700H,RTX 3050,16,1000,SSD,16.0,0,26456,12578,28033665.0,462
New,MSI Creator M16 B13VE-683ES,MSI,Creator,Intel Core i7-13700H,RTX 4050,16,1000,SSD,16.0,0,26456,14435,31333665.0,463
New,MSI Raider GE68 HX 13VG-043ES,MSI,Raider,Intel Core i7-13700HX,RTX 4070,32,1000,SSD,16.0,0,32855,31754,42543270.0,464
New,Medion Erazer Crawler E40,Medion,Erazer,Intel Core i5-13420H,RTX 4050,16,1000,SSD,15.6,0,17592,14435,18463665.0,465
New,Medion Erazer Defender P40,Medion,Erazer,Intel Core i7-13700HX,RTX 4060,16,1000,SSD,17.3,0,32855,22749,26878500.0,466
New,HP OMEN 16-k0023ns,HP,Omen,Intel Core i9-12900H,RTX 3070,32,1000,SSD,16.1,0,27500,23392,39583665.0,467
New,MSI Summit E13 Flip Evo A13MT-229ES,MSI,Summit,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,512,SSD,13.4,1,18760,2657,28198500.0,468
New,HP OMEN 17-ck1002ns,HP,Omen,Intel Core i7-12700H,RTX 3060,32,1000,SSD,17.3,0,25766,20376,29683500.0,469
New,Lenovo IdeaPad 3 15ITL6,Lenovo,IdeaPad,Intel Core i5-1135G7,Intel Iris Xe Graphics,16,512,SSD,15.6,0,9564,2657,12028500.0,470
New,MSI Raider GE68HX 13VF-044ES,MSI,Raider,Intel Core i9-13950HX,RTX 4060,32,1000,SSD,16.0,0,41877,22749,47833500.0,471
New,MSI Stealth 16 Studio A13VF-039XES,MSI,Stealth,Intel Core i7-13700H,RTX 4060,32,1000,SSD,16.0,0,26456,22749,33986040.0,472
New,MSI Stealth 16 Studio A13VF-037ES,MSI,Stealth,Intel Core i7-13700H,RTX 4060,32,1000,SSD,16.0,0,26456,22749,40573665.0,473
New,ASUS TUF Dash F15 FX517ZR-HN081,Asus,TUF,Intel Core i7-12650H,RTX 3070,32,1000,SSD,15.6,0,22065,23392,31168500.0,474
New,MSI Stealth 16 Studio A13VF-041XES,MSI,Stealth,Intel Core i7-13700H,RTX 4060,16,1000,SSD,16.0,0,26456,22749,37108500.0,475
New,HP Victus 15-fa0023np,HP,Victus,Intel Core i5-12450H,RTX 3050,16,512,SSD,15.6,0,16401,12578,17324835.0,476
New,ASUS ROG Strix Scar 16 2023 G634JZ-N4004,Asus,ROG,Intel Core i9-13980HX,RTX 4080,32,1000,SSD,16.0,0,46648,34435,51133500.0,477
New,Prixton Flex Pro,Prixton,Flex,Intel Celeron N4020,Intel UHD Graphics 600,4,64,eMMC,11.6,1,1546,317,5444175.0,478
New,MSI Titan GT77 HX 13VI-006ES,MSI,Titan,Intel Core i9-13980HX,RTX 4090,128,2000,SSD,17.3,0,46648,38262,98983500.0,479
New,Alurin Go,Alurin,Go,Intel Pentium N4200,Intel HD Graphics 505,8,128,SSD,14.1,0,2169,1718,6352500.0,480
New,LG Gram 17Z95P,LG,Gram,Intel Evo Core i7-1195G7,Intel Iris Xe Graphics,16,512,SSD,17.0,0,1034,2657,29683500.0,481
New,ASUS ROG Flow X16 2023 GV601VI-NL017W,Asus,ROG,Intel Core i9-13900H,RTX 4070,32,1000,SSD,16.0,1,27858,31754,49483500.0,482
New,Samsung Galaxy Book3 Pro 360,Samsung,Galaxy Book,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,512,SSD,16.0,1,18760,2657,34468500.0,483
New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i7-1255U,Intel Iris Xe Graphics,16,500,SSD,15.6,0,13289,2657,12193500.0,484
New,HP Envy 16-h0005ns,HP,Envy,Intel Core i7-12700H,RTX 3060,16,1000,SSD,16.0,0,25766,20376,32983500.0,485
New,MSI Stealth 16 Studio A13VG-034ES,MSI,Stealth,Intel Core i7-13700H,RTX 4070,32,1000,SSD,16.0,0,26456,31754,45358500.0,486
New,Acer Swift X SFX14-41G-R477,Acer,Swift,AMD Ryzen 7 5700U,RTX 3050,16,1000,SSD,14.0,0,15676,12578,24304665.0,487
New,MSI Creator Z16 HX Studio B13VFTO-045ES,MSI,Creator,Intel Core i9-13950HX,RTX 4060,32,1000,SSD,16.0,1,41877,22749,47833500.0,488
New,Samsung Galaxy Book3 360,Samsung,Galaxy Book,Intel Evo Core i5-1340P,Intel Iris Xe Graphics,16,512,SSD,13.3,1,18784,2657,24568500.0,489
New,ASUS VivoBook 15 F1502ZA-EJ1033W,Asus,VivoBook,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993,2657,10163505.0,490
New,Gigabyte AERO 14 OLED BMF-72ESBB4SH,Gigabyte,Aero,Intel Core i7-13700H,RTX 4050,16,1000,SSD,14.0,0,26456,14435,32488665.0,491
New,MSI Creator Z16 HX Studio B13VGTO-033ES,MSI,Creator,Intel Core i7-13700HX,RTX 4070,32,1000,SSD,16.0,1,32855,31754,48658500.0,492
New,MSI Stealth 14 Studio A13VF-050ES,MSI,Stealth,Intel Core i7-13700H,RTX 4060,16,1000,SSD,14.0,0,26456,22749,38758665.0,493
Refurbished,Apple MacBook Pro,Apple,MacBook Pro,Intel Core i5-8257U,Intel Iris Plus Graphics 645,8,256,SSD,13.0,0,7443,6864,10465125.0,494
New,ASUS ZenBook Pro Duo 15 OLED UX582ZM-H2030W,Asus,ZenBook,Intel Core i7-12700H,RTX 3060,32,1000,SSD,15.6,1,25766,20376,46183500.0,495
New,ASUS ROG Zephyrus Duo 16 2023 GX650PY-NM003W,Asus,ROG,AMD Ryzen 9 7945HX,RTX 4090,64,2000,SSD,16.0,0,54683,38262,85123500.0,496
New,Gigabyte AERO 17 XE5-73ES738HP,Gigabyte,Aero,Intel Core i7-12700H,RTX 3070,16,2000,SSD,17.3,0,25766,23392,49483500.0,497
New,Microsoft Surface GO 3,Microsoft,Surface Go,Intel Pentium Gold 6500Y,Intel UHD Graphics 617,8,128,SSD,10.5,1,3027,855,9883665.0,498
New,HP Victus 15-fa1002ns,HP,Victus,Intel Core i7-13700H,RTX 4050,16,512,SSD,15.6,0,26456,14435,21433665.0,499
New,MSI Prestige 16 A12UD-221XES,MSI,Prestige,Intel Core i7-1280P,RTX 3050,16,1000,SSD,16.0,0,20311,12578,31168500.0,500
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Max 12 Core 3680 MHz,Apple M2 Max GPU,32,1000,SSD,16.2,0,26767,13609,62683500.0,501
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Max 12 Core 3680 MHz,Apple M2 Max GPU,32,1000,SSD,14.2,0,26767,13609,55753665.0,502
New,Apple MacBook Air,Apple,MacBook Air,Apple M1 8 Core 3200 MHz,Apple M1 GPU,8,512,SSD,13.3,0,14145,19388,22258500.0,503
Refurbished,HP EliteBook 840 G3,HP,EliteBook,Intel Core i5-6200U,Intel HD Graphics 520,16,256,SSD,14.0,0,2994,1718,4812885.0,504
New,Gigabyte AERO 16 OLED BSF-73ES994SO,Gigabyte,Aero,Intel Core i7-13700H,RTX 4070,16,1000,SSD,16.0,0,26456,31754,38098665.0,505
New,Primux ioxbook 1406F,Primux,Ioxbook,Intel Celeron N4000,Intel UHD Graphics 600,4,128,SSD,14.0,0,1430,317,3448335.0,506
New,Lenovo IdeaPad 3 15ALC6,Lenovo,IdeaPad,AMD Ryzen 5 5500U,AMD Radeon Graphics,16,512,SSD,15.6,0,12868,478,11368665.0,507
New,Apple Macbook Pro,Apple,MacBook Pro,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,512,SSD,13.3,0,15648,19388,30508500.0,508
New,ASUS VivoBook 16X M1603QA-MB155,Asus,VivoBook,AMD Ryzen 5 5600H,AMD Radeon Graphics,8,512,SSD,16.0,0,16751,478,7224855.0,509
New,Lenovo V15 G2,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,1495,7309665.0,510
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Apple M2 Pro GPU,16,1000,SSD,14.2,0,26649,17789,45028665.0,511
New,Acer Aspire 3 A315-43-R4VC,Acer,Aspire,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868,478,13513500.0,512
New,MSI Creator Z16 HX Studio B13VFTO-046ES,MSI,Creator,Intel Core i7-13700HX,RTX 4060,16,1000,SSD,16.0,1,32855,22749,43708500.0,513
New,MSI Stealth 14 Studio A13VE-052XES,MSI,Stealth,Intel Core i7-13700H,RTX 4050,16,1000,SSD,14.0,0,26456,14435,32818665.0,514
New,MSI Summit E14 FlipEvo A12MT-056ES,MSI,Summit,Intel Core i7-1280P,Intel Iris Xe Graphics,16,1000,SSD,14.0,1,20311,2657,28872030.0,515
New,Microsoft Surface Laptop 5 Negro,Microsoft,Surface Laptop,Intel Evo Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,13.5,1,12993,2657,23413500.0,516
New,PcCom Revolt 3060,PcCom,Revolt,Intel Core i7-12700H,RTX 3060,32,500,SSD,15.6,0,25766,20376,28033500.0,517
New,Lenovo V15 G3 ABA,Lenovo,V15,AMD Ryzen 7 5825U,AMD Radeon Graphics,16,512,SSD,15.6,0,18219,478,10229835.0,518
New,MSI Summit E14 Flip Evo A13MT-227ES,MSI,Summit,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,1000,SSD,14.0,1,18760,2657,27868500.0,519
New,HP 255 G9,HP,255,AMD Ryzen 3 5425U,AMD Radeon Graphics,8,256,SSD,15.6,0,11185,478,6369825.0,520
New,Prixton Netbook Pro,Prixton,Netbook Pro,Intel Celeron N4020,Intel UHD Graphics 600,4,64,eMMC,14.1,0,1546,317,4949010.0,521
New,HP 15S-EQ2132NS,HP,15S,AMD Ryzen 3 5300U,AMD Radeon Graphics,8,512,SSD,15.6,0,9612,478,6864000.0,522
New,Lenovo V15 G2 ALC,Lenovo,V15,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,256,SSD,15.6,0,12868,478,8728500.0,523
New,Microsoft Surface Laptop Go 2,Microsoft,Surface Laptop,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,128,SSD,12.4,1,9564,2657,12688500.0,524
New,ASUS ROG Zephyrus G14 2023 GA402XV-N2041,Asus,ROG,AMD Ryzen 9 7940HS,RTX 4060,32,1000,SSD,14.0,0,30132,22749,37933500.0,525
New,ASUS ROG Flow X13 2023 GV302XV-MU006W,Asus,ROG,AMD Ryzen 9 7940HS,RTX 4060,16,1000,SSD,13.4,1,30132,22749,32983500.0,526
New,MSI Raider GE78HX 13VH-066XES,MSI,Raider,Intel Core i7-13700HX,RTX 4080,32,1000,SSD,17.0,0,32855,34435,61033500.0,527
New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,500,SSD,15.6,0,9814,2657,9900000.0,528
New,HP 250 G9,HP,250,Intel Core i5-1235U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,12993,2657,10048665.0,529
New,HP ChromeBook 14b-na0013ns,HP,Chromebook,AMD Athlon Silver 3050C,AMD Radeon Graphics,4,64,eMMC,14.0,0,2879,478,6913500.0,530
New,Gigabyte AORUS 15X ASF-B3ES754SH,Gigabyte,Aorus,Intel Core i9-13900HX,RTX 4070,16,1000,SSD,15.6,0,43218,31754,35953500.0,531
New,Microsoft Surface Pro 9 Grafito,Microsoft,Surface Pro,Intel Evo Core i7-1255U,Intel Iris Xe Graphics,16,256,SSD,13.0,1,13289,2657,30673500.0,532
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 10 Core 3480 MHz,Apple M2 Pro GPU,32,512,SSD,14.2,0,21851,17789,44863500.0,533
New,MSI Modern 15 B12M-025XES,MSI,Modern,Intel Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,15.6,0,12993,2657,13183500.0,534
New,MSI Stealth 14 Studio A13VF-049XES,MSI,Stealth,Intel Core i7-13700H,RTX 4060,16,1000,SSD,14.0,0,26456,22749,35623500.0,535
New,ASUS M515UA-R75BLHDSS1,Asus,M515UA,AMD Ryzen 7 5700U,AMD Radeon Graphics,8,512,SSD,15.6,0,15676,478,11282865.0,536
New,MSI Creator M16 B13UDX-684XES,MSI,Creator,Intel Core i7-13700H,RTX 3050,32,1000,SSD,16.0,0,26456,12578,28033665.0,537
New,ASUS ROG Flow Z13 2023 GZ301VU-MU006W,Asus,ROG,Intel Core i9-13900H,RTX 4050,16,1000,SSD,13.4,1,27858,14435,34633500.0,538
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 10 Core 3480 MHz,Apple M2 Pro GPU,32,1000,SSD,14.2,0,21851,17789,48493665.0,539
New,MSI Summit E16 Flip A13VET-084XES,MSI,Summit,Intel Core i7-1360P,RTX 4050,32,1000,SSD,16.0,1,18760,14435,34633500.0,540
New,HP Notebook 14S-dq0009ns,HP,Notebook,Intel Celeron N4020,Intel UHD Graphics 600,4,64,eMMC,14.0,0,1546,317,5428500.0,541
New,Asus M515UA-EJ374,Asus,M515UA,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,512,SSD,15.6,0,12868,478,6649335.0,542
New,Lenovo V15 G2 ITL,Lenovo,V15,Intel Core i5-1135G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9564,2657,7611780.0,543
Refurbished,Lenovo ThinkPad T480,Lenovo,ThinkPad,Intel Core i5-8350U,Intel UHD Graphics 620,16,256,SSD,14.0,0,6144,1042,9471000.0,544
New,ASUS ROG Strix Scar 16 2023 G634JZ-NM010W,Asus,ROG,Intel Core i9-13980HX,RTX 4080,32,2000,SSD,16.0,0,46648,34435,57733665.0,545
New,Microsoft Surface Laptop 5 Alcántara,Microsoft,Surface Laptop,Intel Evo Core i5-1235U,Intel Iris Xe Graphics,8,512,SSD,13.5,1,12993,2657,23413500.0,546
New,Microsoft Surface Pro 9 Zafiro,Microsoft,Surface Pro,Intel Evo Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,13.0,1,12993,2657,21433500.0,547
New,LG Gram 17ZD90R-G.AX75B,LG,Gram,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,512,SSD,17.0,0,18760,2657,28033500.0,548
New,HP 470 G9,HP,470,Intel Core i7-1255U,MX550,16,512,SSD,17.3,0,13289,4545,21450000.0,549
New,ASUS F1500EA-BQ3072,Asus,VivoBook,Intel Core i3-1115G4,Intel UHD Graphics,8,512,SSD,15.6,0,5934,1495,6138000.0,550
New,Razer Blade 16 Doble Resolución UHD+/FHD+,Razer,Blade,Intel Core i9-13950HX,RTX 4090,32,2000,SSD,16.0,0,41877,38262,82483665.0,551
New,Asus Rog Strix G15 G513QR-HF118,Asus,ROG,AMD Ryzen 7 5800H,RTX 3070,32,1000,SSD,15.6,0,20856,23392,34303665.0,552
New,Dell Vostro 3520,Dell,Vostro,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289,2657,16463535.0,553
New,LG Gram 14ZB90Q,LG,Gram,Intel Core i5-1240P,Intel Iris Xe Graphics,16,512,SSD,14.0,0,16671,2657,18958500.0,554
New,Primux Ioxbook 15CA,Primux,Ioxbook,Intel Celeron N4000,Intel UHD Graphics 600,8,256,SSD,15.6,0,1430,317,3778500.0,555
New,HP 15S-FQ2173NS,HP,15S,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,1495,9113445.0,556
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Apple M2 Pro GPU,16,512,SSD,16.2,0,26649,17789,45028665.0,557
New,Microsoft Surface Pro 9 Grafito,Microsoft,Surface Pro,Intel Evo Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,13.0,1,12993,2657,21433500.0,558
New,Alurin Go,Alurin,Go,Intel Pentium N4200,Intel HD Graphics 505,8,256,SSD,14.1,0,2169,1718,5443515.0,559
New,HP Spectre x360 14-ef0003ns,HP,Spectre,Intel Evo Core i7-1255U,Intel Iris Xe Graphics,16,1000,SSD,13.5,1,13289,2657,28033665.0,560
New,LG Gram 15Z90R-G.AD78B,LG,Gram,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,32,1000,SSD,15.0,0,18760,2657,31828665.0,561
New,Samsung Galaxy Book3 Pro,Samsung,Galaxy Book,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,512,SSD,16.0,0,18760,2657,32174835.0,562
New,Lenovo ThinkPad L15 Gen 3,Lenovo,ThinkPad,Intel Core i5-1235U,Intel Iris Xe Graphics,8,256,SSD,15.6,0,12993,2657,19387335.0,563
New,Lenovo IdeaPad Gaming 3 15ACH6-302,Lenovo,IdeaPad,AMD Ryzen 5 5600H,GTX 1650,8,256,SSD,15.6,0,16751,10181,13762815.0,564
New,Alurin Flex,Alurin,Flex,Intel Core i3-10110U,Intel UHD Graphics,8,128,SSD,14.0,0,3866,1495,6583500.0,565
New,Medion Akoya E15301 MD62123,Medion,Akoya,AMD Ryzen 3 3200U,AMD Radeon Vega 3 Graphics,8,256,SSD,15.6,0,3751,3159,8728500.0,566
New,Microsoft Surface Laptop 4 Platino,Microsoft,Surface Laptop,AMD Ryzen 7 4980U,AMD Radeon Graphics,8,256,SSD,15.0,1,17469,478,23908500.0,567
New,Razer Blade 16 QHD+,Razer,Blade,Intel Core i9-13950HX,RTX 4060,16,1000,SSD,16.0,0,41877,22749,51133500.0,568
New,Razer Blade 16 QHD+,Razer,Blade,Intel Core i9-13950HX,RTX 4070,16,1000,SSD,16.0,0,41877,31754,57733665.0,569
New,Alurin Flex Advance,Alurin,Alurin,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,256,SSD,15.6,0,12868,478,8233500.0,570
New,Alurin Flex Advance,Alurin,Flex Advance,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,500,SSD,15.6,0,12868,478,9223500.0,571
New,Razer Blade 16 Dual UHD+FHD+,Razer,Blade,Intel Core i9-13950HX,RTX 4070,32,1000,SSD,16.0,0,41877,31754,62699835.0,572
New,ASUS ZenBook 14 OLED UX3402VA-KM005W,Asus,ZenBook,Intel Evo Core i7-1360P,Intel Iris Xe Graphics,16,512,SSD,14.0,0,18760,2657,20773665.0,573
New,Alurin Flex Advance,Alurin,Flex Advance,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9814,2657,7260000.0,574
New,Apple Macbook Air 2023,Apple,MacBook Air,Apple M2 8 Core 3500 MHz,Apple M2 GPU,8,256,SSD,15.3,0,15648,19388,26383500.0,575
New,HP 250 G9,HP,250,Intel Core i3-1215U,Intel UHD Graphics,8,512,SSD,15.6,0,10548,1495,6568650.0,576
Refurbished,ASUS ROG Strix G17 G713PV-HX058,Asus,ROG,AMD Ryzen 9 7845HX,RTX 4060,32,1000,SSD,17.3,0,45221,22749,34633500.0,577
New,HP 15s-fq4106ns,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,256,SSD,15.6,0,9814,2657,7496445.0,578
New,HP 15S-FQ4059NS,HP,15S,Intel Core i5-1155G7,Intel Iris Xe Graphics,8,512,SSD,15.6,0,9814,2657,8164365.0,579
New,Alurin Flex Advance,Alurin,Flex Advance,AMD Ryzen 5 5500U,AMD Radeon Graphics,8,256,SSD,15.6,0,12868,478,6583500.0,580
New,ASUS TUF Gaming F15 Fx506lhb-hn359,Asus,TUF,Intel Core i5-10300H,GTX 1650,16,512,SSD,15.6,0,8283,10181,11863665.0,581
New,Alurin Flex Advance,Alurin,Alurin,Intel Core i7-1255U,Intel Iris Xe Graphics,8,500,SSD,15.6,0,13289,2657,14338500.0,582
New,HP 250 G9,HP,250,Intel Core i7-1255U,Intel Iris Xe Graphics,16,512,SSD,15.6,0,13289,2657,13596000.0,583
New,Apple MacBook Pro,Apple,MacBook Pro,Apple M2 Pro 12 Core 3480 MHz,Apple M2 Pro GPU,32,1000,SSD,16.2,0,26649,17789,57733665.0,584
New,Lenovo V15 G2,Lenovo,V15,Intel Core i3-1115G4,Intel UHD Graphics,8,256,SSD,15.6,0,5934,1495,8183835.0,585
New,MSI Raider GE78HX 13VG-040ES,MSI,Raider,Intel Core i7-13700HX,RTX 4070,32,1000,SSD,17.0,0,32855,31754,49483500.0,586
